ts_utc,open,high,low,close,bias_str,bias_code
2024-01-02T04:34:00+00:00,17009.0,17010.5,17009.0,17009.75,Bullish,1
2024-01-02T04:35:00+00:00,17010.5,17011.25,17010.0,17011.0,Bullish,1
2024-01-02T04:36:00+00:00,17011.0,17013.25,17010.0,17011.75,Bullish,1
2024-01-02T04:37:00+00:00,17011.25,17011.75,17010.75,17011.75,Bullish,1
2024-01-02T04:38:00+00:00,17011.75,17013.0,17011.75,17012.25,Bullish,1
2024-01-02T04:39:00+00:00,17012.25,17012.5,17011.5,17012.25,Bullish,1
2024-01-02T04:40:00+00:00,17012.0,17013.0,17012.0,17012.5,Bullish,1
2024-01-02T04:41:00+00:00,17012.0,17013.0,17011.5,17012.75,Bullish,1
2024-01-02T04:42:00+00:00,17012.5,17013.0,17011.25,17012.5,Bullish,1
2024-01-02T04:43:00+00:00,17012.0,17012.0,17011.0,17011.25,Bullish,1
2024-01-02T04:44:00+00:00,17011.25,17011.5,17009.25,17010.0,Bearish,-1
2024-01-02T04:45:00+00:00,17009.25,17010.75,17008.75,17010.25,Bearish,-1
2024-01-02T04:46:00+00:00,17010.75,17011.5,17010.75,17011.25,Bullish,1
2024-01-02T04:47:00+00:00,17011.0,17011.25,17010.25,17010.5,Bearish,-1
2024-01-02T04:48:00+00:00,17010.5,17010.5,17010.0,17010.25,Bearish,-1
2024-01-02T04:49:00+00:00,17010.5,17010.75,17010.25,17010.75,Bullish,1
2024-01-02T04:50:00+00:00,17010.5,17010.5,17010.25,17010.25,Bullish,1
2024-01-02T04:51:00+00:00,17010.5,17010.5,17009.0,17009.75,Bearish,-1
2024-01-02T04:52:00+00:00,17009.5,17010.25,17009.5,17010.25,Bearish,-1
2024-01-02T04:53:00+00:00,17010.0,17010.5,17010.0,17010.5,Bullish,1
2024-01-02T04:54:00+00:00,17010.5,17010.5,17009.5,17009.75,Bearish,-1
2024-01-02T04:55:00+00:00,17009.5,17010.25,17009.5,17010.0,Bearish,-1
2024-01-02T04:56:00+00:00,17009.5,17009.75,17007.5,17007.75,Bearish,-1
2024-01-02T04:57:00+00:00,17008.0,17008.5,17007.5,17008.25,Bearish,-1
2024-01-02T04:58:00+00:00,17007.5,17008.25,17007.5,17008.25,Bearish,-1
2024-01-02T04:59:00+00:00,17008.0,17008.5,17007.5,17007.75,Bearish,-1
2024-01-02T05:00:00+00:00,17008.0,17009.5,17007.25,17009.5,Bullish,1
2024-01-02T05:01:00+00:00,17009.25,17011.75,17008.75,17011.0,Bullish,1
2024-01-02T05:02:00+00:00,17010.75,17010.75,17009.5,17010.0,Bearish,-1
2024-01-02T05:03:00+00:00,17009.75,17009.75,17009.0,17009.25,Bearish,-1
2024-01-02T05:04:00+00:00,17009.0,17010.0,17008.5,17010.0,Bullish,1
2024-01-02T05:05:00+00:00,17009.75,17010.5,17009.5,17009.75,Bullish,1
2024-01-02T05:06:00+00:00,17008.5,17008.75,17008.25,17008.75,Bearish,-1
2024-01-02T05:07:00+00:00,17008.75,17008.75,17007.25,17007.75,Bearish,-1
2024-01-02T05:08:00+00:00,17007.75,17009.25,17006.75,17008.25,Bearish,-1
2024-01-02T05:09:00+00:00,17008.5,17009.5,17007.75,17009.25,Bullish,1
2024-01-02T05:10:00+00:00,17009.25,17011.0,17009.0,17011.0,Bullish,1
2024-01-02T05:11:00+00:00,17010.75,17013.0,17010.5,17012.5,Bullish,1
2024-01-02T05:12:00+00:00,17221.25,17221.25,17221.25,17221.25,Bullish,1
2024-01-02T05:13:00+00:00,17013.0,17014.75,17013.0,17014.5,Bearish,-1
2024-01-02T05:14:00+00:00,17014.5,17016.5,17013.75,17016.5,Bullish,1
2024-01-02T05:15:00+00:00,17016.5,17016.5,17015.0,17015.5,Bullish,1
2024-01-02T05:16:00+00:00,17015.75,17016.25,17015.25,17015.75,Bullish,1
2024-01-02T05:17:00+00:00,17015.5,17015.75,17014.0,17014.5,Bearish,-1
2024-01-02T05:18:00+00:00,17014.5,17015.5,17014.25,17015.5,Bullish,1
2024-01-02T05:19:00+00:00,17015.5,17017.0,17014.25,17015.0,Bullish,1
2024-01-02T05:20:00+00:00,17015.0,17016.0,17014.25,17014.25,Bullish,1
2024-01-02T05:21:00+00:00,17014.75,17014.75,17012.75,17014.0,Bearish,-1
2024-01-02T05:22:00+00:00,17014.0,17014.25,17014.0,17014.0,Bearish,-1
2024-01-02T05:23:00+00:00,17014.0,17015.0,17013.75,17015.0,Bullish,1
2024-01-02T05:24:00+00:00,17015.0,17016.25,17014.75,17014.75,Bullish,1
2024-01-02T05:25:00+00:00,17014.75,17017.25,17014.5,17017.25,Bullish,1
2024-01-02T05:26:00+00:00,17017.5,17018.25,17016.5,17017.75,Bullish,1
2024-01-02T05:27:00+00:00,17017.75,17018.75,17017.25,17018.25,Bullish,1
2024-01-02T05:28:00+00:00,17018.5,17018.75,17018.0,17018.25,Bullish,1
2024-01-02T05:29:00+00:00,17018.75,17019.0,17016.0,17017.0,Bearish,-1
2024-01-02T05:30:00+00:00,17016.5,17017.25,17015.75,17017.0,Bearish,-1
2024-01-02T05:31:00+00:00,17016.75,17017.5,17016.5,17016.5,Bearish,-1
2024-01-02T05:32:00+00:00,17016.75,17018.0,17016.75,17017.75,Bullish,1
2024-01-02T05:33:00+00:00,17017.5,17017.75,17016.0,17017.0,Bullish,1
2024-01-02T05:34:00+00:00,17017.0,17018.5,17016.75,17017.5,Bullish,1
2024-01-02T05:35:00+00:00,17017.75,17018.75,17016.25,17016.5,Bearish,-1
2024-01-02T05:36:00+00:00,17016.25,17016.5,17016.0,17016.5,Bearish,-1
2024-01-02T05:37:00+00:00,17016.75,17016.75,17015.5,17016.0,Bearish,-1
2024-01-02T05:38:00+00:00,17016.5,17017.75,17016.5,17017.5,Bullish,1
2024-01-02T05:39:00+00:00,17017.25,17017.75,17016.25,17016.75,Bullish,1
2024-01-02T05:40:00+00:00,17016.5,17017.0,17016.5,17017.0,Bullish,1
2024-01-02T05:41:00+00:00,17017.0,17017.5,17016.5,17017.25,Bullish,1
2024-01-02T05:42:00+00:00,17018.0,17018.25,17017.5,17018.25,Bullish,1
2024-01-02T05:43:00+00:00,17018.0,17018.5,17017.5,17018.25,Bullish,1
2024-01-02T05:44:00+00:00,17018.25,17018.75,17018.0,17018.5,Bullish,1
2024-01-02T05:45:00+00:00,17018.25,17018.25,17016.75,17017.75,Bearish,-1
2024-01-02T05:46:00+00:00,17017.25,17018.0,17017.25,17017.5,Bearish,-1
2024-01-02T05:47:00+00:00,17017.75,17018.0,17017.25,17017.5,Bearish,-1
2024-01-02T05:48:00+00:00,17017.5,17017.5,17017.0,17017.0,Bearish,-1
2024-01-02T05:49:00+00:00,17017.0,17017.25,17016.0,17016.5,Bearish,-1
2024-01-02T05:50:00+00:00,17016.5,17018.5,17016.5,17018.0,Bullish,1
2024-01-02T05:51:00+00:00,17017.75,17018.0,17017.5,17017.75,Bullish,1
2024-01-02T05:52:00+00:00,17017.5,17019.0,17017.5,17017.5,Bullish,1
2024-01-02T05:53:00+00:00,17018.0,17018.5,17017.5,17018.0,Bullish,1
2024-01-02T05:54:00+00:00,17018.5,17018.5,17018.0,17018.0,Bullish,1
2024-01-02T05:55:00+00:00,17018.0,17018.5,17016.75,17018.0,Bullish,1
2024-01-02T05:56:00+00:00,17018.5,17019.0,17018.25,17018.5,Bullish,1
2024-01-02T05:57:00+00:00,17018.0,17018.0,17017.5,17017.5,Bearish,-1
2024-01-02T05:58:00+00:00,17018.0,17018.5,17017.75,17017.75,Bearish,-1
2024-01-02T05:59:00+00:00,17018.0,17018.75,17017.5,17017.5,Bearish,-1
2024-01-02T06:00:00+00:00,17017.5,17018.75,17017.25,17018.0,Bearish,-1
2024-01-02T06:01:00+00:00,17018.75,17019.5,17017.25,17017.5,Bearish,-1
2024-01-02T06:02:00+00:00,17017.0,17017.5,17016.5,17016.75,Bearish,-1
2024-01-02T06:03:00+00:00,17016.5,17017.0,17016.0,17016.5,Bearish,-1
2024-01-02T06:04:00+00:00,17016.0,17017.25,17015.5,17017.0,Bearish,-1
2024-01-02T06:05:00+00:00,17017.0,17018.0,17014.25,17015.75,Bearish,-1
2024-01-02T06:06:00+00:00,17015.75,17016.0,17013.5,17014.0,Bearish,-1
2024-01-02T06:07:00+00:00,17013.75,17013.75,17012.25,17012.5,Bearish,-1
2024-01-02T06:08:00+00:00,17012.5,17013.5,17012.5,17013.25,Bearish,-1
2024-01-02T06:09:00+00:00,17013.5,17014.0,17013.0,17013.0,Bearish,-1
2024-01-02T06:10:00+00:00,17013.25,17013.5,17013.0,17013.25,Bearish,-1
2024-01-02T06:11:00+00:00,17013.0,17013.25,17010.75,17011.5,Bearish,-1
2024-01-02T06:12:00+00:00,17219.75,17219.75,17219.75,17219.75,Bullish,1
2024-01-02T06:13:00+00:00,17010.5,17011.5,17010.25,17010.75,Bearish,-1
2024-01-02T06:14:00+00:00,17011.25,17011.25,17010.75,17010.75,Bearish,-1
2024-01-02T06:15:00+00:00,17010.75,17011.5,17010.5,17011.5,Bullish,1
2024-01-02T06:16:00+00:00,17011.0,17011.5,17010.25,17010.75,Bullish,1
2024-01-02T06:17:00+00:00,17010.5,17010.75,17010.0,17010.5,Bullish,1
2024-01-02T06:18:00+00:00,17010.75,17011.0,17010.0,17010.0,Bullish,1
2024-01-02T06:19:00+00:00,17010.0,17010.75,17010.0,17010.0,Bullish,1
2024-01-02T06:20:00+00:00,17010.0,17010.75,17009.75,17010.75,Bullish,1
2024-01-02T06:21:00+00:00,17011.0,17011.5,17011.0,17011.0,Bullish,1
2024-01-02T06:22:00+00:00,17011.0,17011.5,17010.5,17011.5,Bullish,1
2024-01-02T06:23:00+00:00,17011.5,17011.5,17010.5,17010.5,Bearish,-1
2024-01-02T06:24:00+00:00,17011.0,17011.5,17010.5,17011.5,Bullish,1
2024-01-02T06:25:00+00:00,17011.5,17012.25,17011.5,17012.0,Bullish,1
2024-01-02T06:26:00+00:00,17012.25,17013.0,17011.5,17011.75,Bullish,1
2024-01-02T06:27:00+00:00,17011.5,17011.75,17011.25,17011.25,Bearish,-1
2024-01-02T06:28:00+00:00,17011.25,17011.25,17010.75,17010.75,Bearish,-1
2024-01-02T06:29:00+00:00,17011.25,17012.0,17011.25,17012.0,Bullish,1
2024-01-02T06:30:00+00:00,17011.75,17013.0,17011.5,17012.5,Bullish,1
2024-01-02T06:31:00+00:00,17012.5,17012.75,17011.75,17011.75,Bullish,1
2024-01-02T06:32:00+00:00,17011.5,17011.75,17010.75,17011.5,Bearish,-1
2024-01-02T06:33:00+00:00,17011.75,17012.0,17011.75,17012.0,Bullish,1
2024-01-02T06:34:00+00:00,17011.75,17011.75,17008.75,17009.75,Bearish,-1
2024-01-02T06:35:00+00:00,17009.75,17010.5,17009.0,17010.5,Bearish,-1
2024-01-02T06:36:00+00:00,17010.5,17011.25,17009.75,17010.25,Bearish,-1
2024-01-02T06:37:00+00:00,17010.0,17010.0,17008.75,17009.5,Bearish,-1
2024-01-02T06:38:00+00:00,17009.5,17009.5,17007.75,17007.75,Bearish,-1
2024-01-02T06:39:00+00:00,17007.75,17008.25,17007.0,17008.25,Bearish,-1
2024-01-02T06:40:00+00:00,17008.5,17009.0,17007.5,17007.75,Bearish,-1
2024-01-02T06:41:00+00:00,17007.75,17010.0,17007.25,17010.0,Bullish,1
2024-01-02T06:42:00+00:00,17009.75,17011.25,17009.75,17010.25,Bullish,1
2024-01-02T06:43:00+00:00,17010.75,17010.75,17010.25,17010.25,Bullish,1
2024-01-02T06:44:00+00:00,17010.25,17010.75,17010.0,17010.75,Bullish,1
2024-01-02T06:45:00+00:00,17010.5,17013.0,17010.5,17013.0,Bullish,1
2024-01-02T06:46:00+00:00,17013.0,17014.0,17010.75,17010.75,Bullish,1
2024-01-02T06:47:00+00:00,17011.25,17011.5,17009.5,17010.5,Bearish,-1
2024-01-02T06:48:00+00:00,17010.0,17010.5,17009.25,17010.0,Bearish,-1
2024-01-02T06:49:00+00:00,17010.0,17011.25,17010.0,17011.25,Bullish,1
2024-01-02T06:50:00+00:00,17011.5,17011.75,17010.25,17011.0,Bullish,1
2024-01-02T06:51:00+00:00,17010.75,17010.75,17009.75,17010.25,Bearish,-1
2024-01-02T06:52:00+00:00,17010.25,17010.25,17008.75,17009.25,Bearish,-1
2024-01-02T06:53:00+00:00,17009.25,17009.25,17007.75,17008.75,Bearish,-1
2024-01-02T06:54:00+00:00,17008.0,17008.5,17008.0,17008.25,Bearish,-1
2024-01-02T06:55:00+00:00,17008.5,17008.75,17007.75,17007.75,Bearish,-1
2024-01-02T06:56:00+00:00,17008.0,17008.5,17006.25,17007.25,Bearish,-1
2024-01-02T06:57:00+00:00,17007.0,17007.75,17004.0,17004.0,Bearish,-1
2024-01-02T06:58:00+00:00,17004.25,17004.75,17003.0,17004.0,Bearish,-1
2024-01-02T06:59:00+00:00,17004.5,17004.75,17003.5,17004.5,Bearish,-1
2024-01-02T07:00:00+00:00,17004.25,17008.75,17004.0,17007.5,Bullish,1
2024-01-02T07:01:00+00:00,17007.5,17009.5,17007.0,17009.25,Bullish,1
2024-01-02T07:02:00+00:00,17009.0,17009.0,17006.75,17007.25,Bearish,-1
2024-01-02T07:03:00+00:00,17007.0,17007.0,17004.5,17005.25,Bearish,-1
2024-01-02T07:04:00+00:00,17005.25,17005.25,17004.0,17004.25,Bearish,-1
2024-01-02T07:05:00+00:00,17004.75,17006.75,17004.75,17006.25,Bullish,1
2024-01-02T07:06:00+00:00,17006.0,17006.5,17005.25,17006.0,Bullish,1
2024-01-02T07:07:00+00:00,17005.75,17005.75,17005.0,17005.5,Bullish,1
2024-01-02T07:08:00+00:00,17006.25,17008.0,17006.0,17008.0,Bullish,1
2024-01-02T07:09:00+00:00,17008.0,17009.5,17007.5,17009.5,Bullish,1
2024-01-02T07:10:00+00:00,17009.25,17011.75,17009.25,17011.25,Bullish,1
2024-01-02T07:11:00+00:00,17011.25,17014.5,17011.25,17014.5,Bullish,1
2024-01-02T07:12:00+00:00,17014.25,17018.75,17014.25,17017.75,Bullish,1
2024-01-02T07:13:00+00:00,17017.75,17018.75,17017.25,17017.75,Bullish,1
2024-01-02T07:14:00+00:00,17017.75,17019.5,17017.25,17017.25,Bullish,1
2024-01-02T07:15:00+00:00,17017.5,17019.25,17017.25,17018.5,Bullish,1
2024-01-02T07:16:00+00:00,17018.5,17018.5,17016.5,17018.0,Bullish,1
2024-01-02T07:17:00+00:00,17018.0,17021.0,17018.0,17020.75,Bullish,1
2024-01-02T07:18:00+00:00,17020.75,17022.25,17020.0,17021.75,Bullish,1
2024-01-02T07:19:00+00:00,17021.75,17022.25,17020.0,17020.5,Bullish,1
2024-01-02T07:20:00+00:00,17020.5,17021.25,17020.25,17021.25,Bullish,1
2024-01-02T07:21:00+00:00,17021.0,17022.25,17019.75,17020.0,Bearish,-1
2024-01-02T07:22:00+00:00,17020.25,17020.25,17019.0,17019.75,Bearish,-1
2024-01-02T07:23:00+00:00,17020.0,17022.0,17019.0,17021.75,Bullish,1
2024-01-02T07:24:00+00:00,17021.25,17022.75,17021.0,17022.0,Bullish,1
2024-01-02T07:25:00+00:00,17022.25,17023.0,17021.75,17022.0,Bullish,1
2024-01-02T07:26:00+00:00,17022.0,17023.25,17021.75,17023.0,Bullish,1
2024-01-02T07:27:00+00:00,17022.75,17022.75,17020.25,17020.5,Bearish,-1
2024-01-02T07:28:00+00:00,17020.0,17020.5,17018.5,17020.5,Bearish,-1
2024-01-02T07:29:00+00:00,17020.25,17020.5,17018.75,17019.75,Bearish,-1
2024-01-02T07:30:00+00:00,17020.0,17021.0,17018.5,17019.5,Bearish,-1
2024-01-02T07:31:00+00:00,17019.25,17019.5,17018.0,17018.25,Bearish,-1
2024-01-02T07:32:00+00:00,17018.25,17020.0,17017.75,17018.75,Bearish,-1
2024-01-02T07:33:00+00:00,17019.25,17020.5,17018.75,17020.5,Bullish,1
2024-01-02T07:34:00+00:00,17020.5,17020.5,17018.75,17020.0,Bullish,1
2024-01-02T07:35:00+00:00,17019.75,17020.0,17018.5,17018.5,Bearish,-1
2024-01-02T07:36:00+00:00,17018.75,17019.25,17017.75,17018.25,Bearish,-1
2024-01-02T07:37:00+00:00,17018.5,17020.5,17018.5,17020.25,Bullish,1
2024-01-02T07:38:00+00:00,17020.0,17020.5,17018.5,17018.75,Bullish,1
2024-01-02T07:39:00+00:00,17018.75,17019.5,17018.75,17019.5,Bullish,1
2024-01-02T07:40:00+00:00,17019.25,17019.5,17018.25,17018.75,Bullish,1
2024-01-02T07:41:00+00:00,17018.25,17018.75,17016.5,17017.0,Bearish,-1
2024-01-02T07:42:00+00:00,17225.0,17225.0,17225.0,17225.0,Bullish,1
2024-01-02T07:43:00+00:00,17015.5,17016.0,17013.75,17015.0,Bearish,-1
2024-01-02T07:44:00+00:00,17015.25,17015.25,17014.0,17014.5,Bearish,-1
2024-01-02T07:45:00+00:00,17014.75,17015.0,17012.0,17012.5,Bearish,-1
2024-01-02T07:46:00+00:00,17013.25,17014.75,17012.75,17014.0,Bearish,-1
2024-01-02T07:47:00+00:00,17013.5,17016.25,17013.0,17016.25,Bullish,1
2024-01-02T07:48:00+00:00,17015.75,17018.25,17015.5,17017.25,Bullish,1
2024-01-02T07:49:00+00:00,17017.0,17017.75,17015.25,17016.0,Bullish,1
2024-01-02T07:50:00+00:00,17016.0,17018.5,17016.0,17017.75,Bullish,1
2024-01-02T07:51:00+00:00,17017.75,17018.25,17016.75,17017.25,Bullish,1
2024-01-02T07:52:00+00:00,17017.5,17017.5,17015.25,17016.0,Bearish,-1
2024-01-02T07:53:00+00:00,17016.75,17016.75,17015.5,17015.5,Bearish,-1
2024-01-02T07:54:00+00:00,17015.5,17015.5,17012.75,17015.0,Bearish,-1
2024-01-02T07:55:00+00:00,17014.5,17019.75,17014.5,17018.25,Bullish,1
2024-01-02T07:56:00+00:00,17018.0,17018.5,17016.5,17018.5,Bullish,1
2024-01-02T07:57:00+00:00,17018.75,17019.0,17017.5,17018.75,Bullish,1
2024-01-02T07:58:00+00:00,17019.0,17019.5,17018.0,17018.0,Bullish,1
2024-01-02T07:59:00+00:00,17018.5,17018.75,17016.75,17016.75,Bearish,-1
2024-01-02T08:00:00+00:00,17017.5,17022.75,17015.75,17022.5,Bullish,1
2024-01-02T08:01:00+00:00,17021.75,17026.25,17021.25,17026.25,Bullish,1
2024-01-02T08:02:00+00:00,17026.25,17027.5,17024.75,17025.75,Bullish,1
2024-01-02T08:03:00+00:00,17025.5,17028.25,17025.25,17028.25,Bullish,1
2024-01-02T08:04:00+00:00,17028.5,17029.5,17027.25,17028.25,Bullish,1
2024-01-02T08:05:00+00:00,17233.75,17233.75,17233.75,17233.75,Bullish,1
2024-01-02T08:06:00+00:00,17031.25,17031.75,17025.25,17025.25,Bearish,-1
2024-01-02T08:07:00+00:00,17025.5,17026.0,17022.5,17024.5,Bearish,-1
2024-01-02T08:08:00+00:00,17024.25,17025.75,17022.75,17023.5,Bearish,-1
2024-01-02T08:09:00+00:00,17023.5,17026.25,17023.5,17025.25,Bearish,-1
2024-01-02T08:10:00+00:00,17024.5,17024.5,17022.75,17024.0,Bearish,-1
2024-01-02T08:11:00+00:00,17024.25,17026.5,17023.5,17024.5,Bearish,-1
2024-01-02T08:12:00+00:00,17024.5,17027.0,17024.5,17026.5,Bearish,-1
2024-01-02T08:13:00+00:00,17236.25,17236.25,17236.25,17236.25,Bullish,1
2024-01-02T08:14:00+00:00,17025.5,17027.0,17023.75,17026.0,Bearish,-1
2024-01-02T08:15:00+00:00,17025.5,17025.5,17023.25,17025.0,Bearish,-1
2024-01-02T08:16:00+00:00,17024.5,17027.25,17022.5,17026.75,Bullish,1
2024-01-02T08:17:00+00:00,17025.75,17027.75,17025.0,17025.75,Bullish,1
2024-01-02T08:18:00+00:00,17025.25,17029.25,17025.25,17028.75,Bullish,1
2024-01-02T08:19:00+00:00,17029.0,17029.0,17027.0,17028.75,Bullish,1
2024-01-02T08:20:00+00:00,17028.5,17028.5,17024.5,17027.0,Bullish,1
2024-01-02T08:21:00+00:00,17027.0,17030.5,17027.0,17030.25,Bullish,1
2024-01-02T08:22:00+00:00,17030.25,17030.75,17028.75,17030.25,Bullish,1
2024-01-02T08:23:00+00:00,17030.0,17031.5,17028.5,17030.25,Bullish,1
2024-01-02T08:24:00+00:00,17030.0,17032.75,17029.75,17031.0,Bullish,1
2024-01-02T08:25:00+00:00,17031.25,17033.25,17031.25,17032.75,Bullish,1
2024-01-02T08:26:00+00:00,17032.75,17033.25,17031.0,17032.0,Bullish,1
2024-01-02T08:27:00+00:00,17240.0,17240.0,17240.0,17240.0,Bullish,1
2024-01-02T08:28:00+00:00,17032.5,17034.5,17031.75,17033.75,Bearish,-1
2024-01-02T08:29:00+00:00,17033.0,17033.75,17030.0,17032.75,Bearish,-1
2024-01-02T08:30:00+00:00,17032.75,17034.75,17032.75,17034.0,Bullish,1
2024-01-02T08:31:00+00:00,17034.5,17036.0,17033.5,17036.0,Bullish,1
2024-01-02T08:32:00+00:00,17243.5,17243.5,17243.5,17243.5,Bullish,1
2024-01-02T08:33:00+00:00,17035.75,17036.0,17034.75,17034.75,Bearish,-1
2024-01-02T08:34:00+00:00,17035.25,17036.0,17034.0,17035.75,Bearish,-1
2024-01-02T08:35:00+00:00,17035.75,17036.25,17035.25,17036.0,Bearish,-1
2024-01-02T08:36:00+00:00,17035.5,17036.0,17034.0,17035.5,Bearish,-1
2024-01-02T08:37:00+00:00,17035.75,17035.75,17033.0,17034.5,Bearish,-1
2024-01-02T08:38:00+00:00,17034.75,17035.0,17033.0,17034.25,Bearish,-1
2024-01-02T08:39:00+00:00,17034.25,17034.5,17031.75,17034.25,Bearish,-1
2024-01-02T08:40:00+00:00,17034.25,17034.75,17033.0,17033.75,Bearish,-1
2024-01-02T08:41:00+00:00,17033.5,17034.25,17032.5,17032.5,Bearish,-1
2024-01-02T08:42:00+00:00,17032.5,17034.25,17031.5,17034.25,Bearish,-1
2024-01-02T08:43:00+00:00,17034.0,17034.0,17032.5,17033.5,Bearish,-1
2024-01-02T08:44:00+00:00,17033.25,17033.75,17031.75,17032.5,Bearish,-1
2024-01-02T08:45:00+00:00,17032.25,17032.25,17029.25,17030.0,Bearish,-1
2024-01-02T08:46:00+00:00,17029.75,17030.25,17028.5,17029.75,Bearish,-1
2024-01-02T08:47:00+00:00,17029.75,17031.25,17027.5,17028.75,Bearish,-1
2024-01-02T08:48:00+00:00,17028.75,17030.5,17028.0,17029.25,Bearish,-1
2024-01-02T08:49:00+00:00,17028.75,17029.25,17028.0,17028.0,Bearish,-1
2024-01-02T08:50:00+00:00,17028.5,17030.0,17027.25,17027.75,Bearish,-1
2024-01-02T08:51:00+00:00,17236.5,17236.5,17236.5,17236.5,Bullish,1
2024-01-02T08:52:00+00:00,17028.75,17030.0,17028.75,17029.0,Bearish,-1
2024-01-02T08:53:00+00:00,17028.75,17029.25,17027.25,17028.0,Bearish,-1
2024-01-02T08:54:00+00:00,17236.0,17236.0,17236.0,17236.0,Bullish,1
2024-01-02T08:55:00+00:00,17028.5,17029.25,17027.75,17029.25,Bearish,-1
2024-01-02T08:56:00+00:00,17029.0,17030.5,17027.75,17029.0,Bearish,-1
2024-01-02T08:57:00+00:00,17028.5,17028.5,17025.5,17026.5,Bearish,-1
2024-01-02T08:58:00+00:00,17026.5,17027.5,17025.25,17026.75,Bearish,-1
2024-01-02T08:59:00+00:00,17026.5,17027.75,17026.25,17027.25,Bearish,-1
2024-01-02T09:00:00+00:00,17233.75,17233.75,17233.75,17233.75,Bullish,1
2024-01-02T09:01:00+00:00,17026.5,17027.0,17023.25,17024.0,Bearish,-1
2024-01-02T09:02:00+00:00,17023.25,17023.5,17022.0,17022.0,Bearish,-1
2024-01-02T09:03:00+00:00,17022.0,17022.75,17020.0,17020.0,Bearish,-1
2024-01-02T09:04:00+00:00,17020.0,17020.25,17015.25,17015.25,Bearish,-1
2024-01-02T09:05:00+00:00,17015.5,17017.0,17013.75,17014.25,Bearish,-1
2024-01-02T09:06:00+00:00,17014.25,17015.0,17009.5,17011.75,Bearish,-1
2024-01-02T09:07:00+00:00,17011.5,17012.75,17010.0,17011.75,Bearish,-1
2024-01-02T09:08:00+00:00,17011.5,17012.0,17008.25,17009.75,Bearish,-1
2024-01-02T09:09:00+00:00,17009.75,17013.75,17009.75,17011.5,Bearish,-1
